GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
 "28041","Greene, MS",5,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars) ","Thousands of dollars",107406,116220,130396,138880,144052,161447,150429,162861,155142,159907,159713,154096,167527,167299,163868,157502,158249,167610,162419,172315,178676,209011,212046,229578
 "28043","Grenada, MS",5,CAGDP1,1,"...","Real GDP (thousands of chained 2017 dollars) ","Thousands of chained 2017 dollars",789220,820050,875683,912314,886383,924135,868666,832876,759573,930519,928619,910427,893152,889945,919707,924712,918944,957424,929593,901994,952461,891700,882973,884259
 "28043","Grenada, MS",5,CAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",85.883,89.238,95.292,99.279,96.457,100.565,94.529,90.634,82.657,101.260,101.053,99.073,97.193,96.844,100.083,100.628,100.000,104.187,101.159,98.156,103.647,97.035,96.086,96.226
 "28043","Grenada, MS",5,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars) ","Thousands of dollars",587311,618383,666623,705333,700140,746903,716418,694440,659927,806579,810187,816857,822455,837141,897478,918784,918944,971638,969174,967950,1055330,1087525,1147355,1176633
 "28045","Hancock, MS",5,CAGDP1,1,"...","Real GDP (thousands of chained 2017 dollars) ","Thousands of chained 2017 dollars",1356879,1428469,1465233,1491956,1544650,1571151,2904322,2161205,2012115,2029599,1683077,1654404,1593528,1554808,1491390,1478860,1487554,1497190,1592423,1628536,1694049,1728328,1794231,1824776
 "28045","Hancock, MS",5,CAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",91.215,96.028,98.500,100.296,103.838,105.620,195.242,145.286,135.263,136.439,113.144,111.216,107.124,104.521,100.258,99.416,100.000,100.648,107.050,109.477,113.882,116.186,120.616,122.670
 "28045","Hancock, MS",5,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars) ","Thousands of dollars",970105,1048425,1098768,1146142,1227468,1294917,2456529,1867361,1777561,1793706,1510854,1512878,1478343,1475734,1446449,1456437,1487554,1531341,1660586,1719597,1854301,2000854,2172793,2271152
 "28047","Harrison, MS",5,CAGDP1,1,"...","Real GDP (thousands of chained 2017 dollars) ","Thousands of chained 2017 dollars",8668804,8858686,9218355,9353471,9373503,9232703,10931832,10467455,9918968,9566741,9109426,8872355,8837293,8758257,8469838,8497537,8726970,8662463,8870077,8897135,9499610,9426321,9780054,9941203
 "28047","Harrison, MS",5,CAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",99.333,101.509,105.631,107.179,107.408,105.795,125.265,119.944,113.659,109.623,104.382,101.666,101.264,100.359,97.054,97.371,100.000,99.261,101.640,101.950,108.853,108.014,112.067,113.914
 "28047","Harrison, MS",5,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars) ","Thousands of dollars",6075290,6360543,6784213,7067105,7352346,7521745,9178740,8939560,8633915,8375967,8092309,8054216,8156763,8274815,8196488,8362577,8726970,8893507,9311247,9468329,10613188,11314230,12295603,12822137
 "28049","Hinds, MS",5,CAGDP1,1,"...","Real GDP (thousands of chained 2017 dollars) ","Thousands of chained 2017 dollars",13496460,13690285,13656310,13746943,13765709,13684856,13213473,13368299,12937394,12975738,12806323,12640813,12644806,12505688,12540695,12449509,12358888,12263807,12314611,11980659,12253759,12110422,12014636,12125090
 "28049","Hinds, MS",5,CAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",109.204,110.773,110.498,111.231,111.383,110.729,106.915,108.167,104.681,104.991,103.620,102.281,102.313,101.188,101.471,100.733,100.000,99.231,99.642,96.940,99.149,97.990,97.215,98.108
 "28049","Hinds, MS",5,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars) ","Thousands of dollars",9542933,9892289,10084168,10455539,10763640,11042720,10994086,11315980,11224035,11377175,11393959,11497435,11755629,11864195,12172073,12269325,12358888,12552581,12882374,12884497,13649938,14255033,14828673,15444192
 "28051","Holmes, MS",5,CAGDP1,1,"...","Real GDP (thousands of chained 2017 dollars) ","Thousands of chained 2017 dollars",293916,282522,318287,336087,354014,364157,360769,334657,322318,352807,383317,319526,358748,298536,295286,283925,291296,295188,281111,275494,283262,258985,263831,252876
 "28051","Holmes, MS",5,CAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",100.900,96.988,109.266,115.376,121.531,125.013,123.849,114.886,110.650,121.116,131.590,109.691,123.156,102.485,101.370,97.470,100.000,101.336,96.503,94.575,97.242,88.908,90.571,86.811
 "28051","Holmes, MS",5,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars) ","Thousands of dollars",203372,199970,230718,251939,268809,282228,290116,272235,267700,296842,329648,282060,327166,278368,283480,278826,291296,302882,295787,300501,320585,313778,337782,334187
 "28053","Humphreys, MS",5,CAGDP1,1,"...","Real GDP (thousands of chained 2017 dollars) ","Thousands of chained 2017 dollars",277714,238301,268573,281689,247588,255378,246734,221625,215533,241085,271412,175489,223362,175292,170031,178356,179619,175572,186355,191912,201327,187640,192166,167555
