GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
 "18033","DeKalb, IN",3,CAGDP1,1,"...","Real GDP (thousands of chained 2017 dollars) ","Thousands of chained 2017 dollars",1903086,2153506,2193905,2227905,2029413,1949276,2108692,2071741,1772010,2018605,2014507,2143158,2340922,2349883,2430082,2499598,2459089,2531715,2561891,2444195,2708969,2735708,2740123,2722939
 "18033","DeKalb, IN",3,CAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",77.390,87.573,89.216,90.599,82.527,79.268,85.751,84.248,72.060,82.087,81.921,87.153,95.195,95.559,98.820,101.647,100.000,102.953,104.180,99.394,110.161,111.249,111.428,110.730
 "18033","DeKalb, IN",3,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars) ","Thousands of dollars",1469551,1680653,1697369,1822144,1719745,1724246,1903606,1909965,1624325,1872519,1932049,2079386,2261129,2303542,2395882,2449976,2459089,2606919,2662923,2496041,2980582,3359644,3465409,3447196
 "18035","Delaware, IN",3,CAGDP1,1,"...","Real GDP (thousands of chained 2017 dollars) ","Thousands of chained 2017 dollars",4494980,4494890,4686822,4609376,4543988,4540774,4341778,4309573,4099699,4368683,4750182,3902881,4025550,4012956,3989257,3948907,4030138,4096420,4130329,4042093,4165420,4267409,4255288,4278280
 "18035","Delaware, IN",3,CAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",111.534,111.532,116.294,114.373,112.750,112.670,107.733,106.934,101.726,108.400,117.866,96.842,99.886,99.574,98.986,97.984,100.000,101.645,102.486,100.297,103.357,105.887,105.587,106.157
 "18035","Delaware, IN",3,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars) ","Thousands of dollars",3158591,3206504,3376907,3382463,3398509,3475481,3418126,3442003,3328160,3631321,4233760,3573453,3747746,3803015,3868980,3890162,4030138,4185237,4304595,4311377,4629020,5040757,5253562,5403175
 "18037","Dubois, IN",3,CAGDP1,1,"...","Real GDP (thousands of chained 2017 dollars) ","Thousands of chained 2017 dollars",2159354,2245938,2317132,2343318,2474910,2551445,2438540,2318985,2063264,2251300,2328162,2298132,2435238,2586661,2774196,2701545,2751167,2857638,2741829,2639770,2737687,2849947,2780959,2933125
 "18037","Dubois, IN",3,CAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",78.489,81.636,84.224,85.175,89.959,92.740,88.637,84.291,74.996,81.831,84.625,83.533,88.517,94.021,100.837,98.196,100.000,103.870,99.661,95.951,99.510,103.590,101.083,106.614
 "18037","Dubois, IN",3,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars) ","Thousands of dollars",1709156,1800469,1868769,1904376,2044747,2143658,2115170,2036252,1899938,2050295,2143759,2181187,2336516,2507442,2736489,2685659,2751167,2877700,2843762,2803757,2985090,3413474,3556804,3819568
 "18039","Elkhart, IN",3,CAGDP1,1,"...","Real GDP (thousands of chained 2017 dollars) ","Thousands of chained 2017 dollars",8242652,8950685,9859685,10519849,11345226,12119110,12195613,10614239,7815232,10437631,10276136,10537086,11523103,12529679,13572433,14813421,16441996,16607681,16078429,15754863,19410136,19835710,17753329,17756181
 "18039","Elkhart, IN",3,CAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",50.132,54.438,59.966,63.982,69.002,73.708,74.174,64.556,47.532,63.482,62.499,64.086,70.083,76.205,82.547,90.095,100.000,101.008,97.789,95.821,118.052,120.641,107.976,107.993
 "18039","Elkhart, IN",3,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars) ","Thousands of dollars",7294697,7935673,8710863,9317486,10017145,10548437,10630994,9201168,7216202,9416801,9198156,9718862,10774935,11928481,13471934,14825611,16441996,16645083,16337468,16172495,19528590,20997684,20218828,20586285
 "18041","Fayette, IN",3,CAGDP1,1,"...","Real GDP (thousands of chained 2017 dollars) ","Thousands of chained 2017 dollars",803079,876748,888959,826239,798431,788028,734116,668184,552708,609775,612238,589669,600176,587170,569763,574627,575523,582674,563662,544295,563848,548049,546715,551866
 "18041","Fayette, IN",3,CAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",139.539,152.339,154.461,143.563,138.731,136.924,127.556,116.100,96.036,105.952,106.380,102.458,104.284,102.024,98.999,99.844,100.000,101.242,97.939,94.574,97.971,95.226,94.994,95.889
 "18041","Fayette, IN",3,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars) ","Thousands of dollars",694746,753841,764147,706236,674235,656496,622135,568392,484626,536851,547512,540748,560988,558182,555015,567378,575523,593730,585113,573081,623731,652773,679228,698212
 "18043","Floyd, IN",3,CAGDP1,1,"...","Real GDP (thousands of chained 2017 dollars) ","Thousands of chained 2017 dollars",2310340,2349164,2462797,2598306,2679691,2779752,2765195,2730669,2508988,2580484,2497606,2508746,2580720,2719022,2734942,2867584,2919405,3012200,2961264,2784756,2999631,3108683,3186064,3300680
 "18043","Floyd, IN",3,CAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",79.137,80.467,84.360,89.001,91.789,95.216,94.718,93.535,85.942,88.391,85.552,85.933,88.399,93.136,93.682,98.225,100.000,103.179,101.434,95.388,102.748,106.483,109.134,113.060
 "18043","Floyd, IN",3,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars) ","Thousands of dollars",1760703,1822006,1932094,2076881,2200136,2345029,2367461,2362101,2247250,2301289,2239211,2300455,2411285,2585466,2666313,2839681,2919405,3066057,3081138,2977605,3307861,3669604,3986867,4256866
 "18045","Fountain, IN",3,CAGDP1,1,"...","Real GDP (thousands of chained 2017 dollars) ","Thousands of chained 2017 dollars",403743,437610,468136,477434,461902,459205,507190,529894,430501,527673,521293,559270,603909,518030,474791,479559,451647,468241,459069,470684,530470,539553,550272,521190
 "18045","Fountain, IN",3,CAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",89.393,96.892,103.651,105.709,102.270,101.673,112.298,117.325,95.318,116.833,115.420,123.829,133.712,114.698,105.124,106.180,100.000,103.674,101.643,104.215,117.452,119.463,121.837,115.398
 "18045","Fountain, IN",3,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars) ","Thousands of dollars",339729,369356,399185,428631,416743,424972,489265,516152,388711,492001,503840,542142,582741,507268,466008,467091,451647,480029,472261,476076,580931,645191,673842,637537
 "18047","Franklin, IN",3,CAGDP1,1,"...","Real GDP (thousands of chained 2017 dollars) ","Thousands of chained 2017 dollars",456818,433711,485289,489668,462513,469070,453340,472549,459577,454470,459917,461423,458298,516158,517273,513255,529025,529301,508475,499130,525300,518932,534767,568025
 "18047","Franklin, IN",3,CAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",86.351,81.983,91.733,92.561,87.427,88.667,85.694,89.325,86.872,85.907,86.937,87.221,86.631,97.568,97.778,97.019,100.000,100.052,96.115,94.349,99.296,98.092,101.085,107.372
 "18047","Franklin, IN",3,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars) ","Thousands of dollars",327109,310483,359063,376395,371428,388995,388836,404838,382711,393149,428570,446245,443558,503544,511472,491424,529025,561724,535931,522098,605380,697683,737973,773280
 "18049","Fulton, IN",3,CAGDP1,1,"...","Real GDP (thousands of chained 2017 dollars) ","Thousands of chained 2017 dollars",583618,607360,625064,645571,623794,617888,649559,653275,559492,637022,634773,657385,677371,656267,615958,643198,656283,685689,677673,675197,704032,677438,706772,688981
 "18049","Fulton, IN",3,CAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",88.928,92.545,95.243,98.368,95.049,94.150,98.975,99.542,85.252,97.065,96.722,100.168,103.213,99.997,93.856,98.006,100.000,104.481,103.259,102.882,107.276,103.223,107.693,104.982
 "18049","Fulton, IN",3,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars) ","Thousands of dollars",425767,451859,469619,504925,501122,512123,551673,566104,491124,562961,578642,612233,645065,631603,597962,628322,656283,704914,707060,709984,810236,869530,922665,905055
 "18051","Gibson, IN",3,CAGDP1,1,"...","Real GDP (thousands of chained 2017 dollars) ","Thousands of chained 2017 dollars",1769699,1997227,2412055,2364947,2522285,2817244,2991243,2665473,2205484,2732455,2666427,2772991,3016035,2982393,2960045,3413147,3801509,3588872,3387059,3345935,3634197,3873074,3764885,3881584
 "18051","Gibson, IN",3,CAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",46.553,52.538,63.450,62.211,66.350,74.109,78.686,70.116,58.016,71.878,70.141,72.944,79.338,78.453,77.865,89.784,100.000,94.407,89.098,88.016,95.599,101.883,99.037,102.106
 "18051","Gibson, IN",3,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars) ","Thousands of dollars",1516916,1686597,2054202,2021051,2168636,2426951,2590030,2292478,2088227,2529996,2481721,2592118,2845072,2898750,2939898,3368478,3801509,3617795,3459535,3421583,3667992,4097013,4277139,4452759
 "18053","Grant, IN",3,CAGDP1,1,"...","Real GDP (thousands of chained 2017 dollars) ","Thousands of chained 2017 dollars",2199152,2295771,2423055,2374755,2348242,2474702,2460825,2465164,2274410,2665851,2684807,2761695,2678194,3684922,3540489,3254890,2410681,2487526,2425868,2328337,2489827,2518904,2516977,2529334
 "18053","Grant, IN",3,CAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",91.225,95.233,100.513,98.510,97.410,102.656,102.080,102.260,94.347,110.585,111.371,114.561,111.097,152.858,146.867,135.020,100.000,103.188,100.630,96.584,103.283,104.489,104.409,104.922
 "18053","Grant, IN",3,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars) ","Thousands of dollars",1753173,1842422,1944326,1918907,1915872,2035336,2070832,2101529,2010185,2344952,2365586,2499861,2458712,3444511,3475242,3234373,2410681,2526722,2509486,2458916,2717096,2941759,3125857,3220089
