GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
 "31998","Nebraska (Metropolitan Portion)",4,PARPP,5,"..."," RPPs: Services: Other ","Index",99.335,99.026,98.215,95.583,96.160,97.300,96.676,95.087,95.854,94.763,96.520,96.733,96.697,95.859,92.462,91.855,92.980
 "31999","Nebraska (Nonmetropolitan Portion)",4,PARPP,5,"..."," RPPs: Services: Other ","Index",93.444,93.651,93.327,92.571,94.600,92.719,92.710,89.429,88.592,87.980,96.520,96.733,96.697,95.859,92.462,91.855,92.980
 "32998","Nevada (Metropolitan Portion)",8,PARPP,5,"..."," RPPs: Services: Other ","Index",99.190,101.162,99.768,103.089,102.523,101.196,101.683,100.216,98.929,100.756,95.427,97.345,95.408,91.558,91.977,94.260,98.744
 "32999","Nevada (Nonmetropolitan Portion)",8,PARPP,5,"..."," RPPs: Services: Other ","Index",101.625,100.139,98.463,98.576,97.731,99.317,99.245,99.592,95.330,98.644,95.427,97.345,95.408,91.558,91.977,94.260,98.744
 "33998","New Hampshire (Metropolitan Portion)",1,PARPP,5,"..."," RPPs: Services: Other ","Index",108.904,104.127,102.416,101.761,99.368,96.781,98.024,100.559,105.745,103.596,103.521,103.426,103.437,100.446,104.695,105.601,103.980
 "33999","New Hampshire (Nonmetropolitan Portion)",1,PARPP,5,"..."," RPPs: Services: Other ","Index",103.052,103.249,100.904,98.870,99.069,103.199,98.840,101.265,101.656,103.189,100.574,102.546,103.418,101.066,106.010,104.071,103.687
 "34998","New Jersey (Metropolitan Portion)",2,PARPP,5,"..."," RPPs: Services: Other ","Index",98.713,104.671,103.653,104.320,102.343,101.668,104.421,103.862,103.888,106.467,106.144,107.295,106.010,107.318,104.967,104.486,103.529
 "34999","New Jersey (Nonmetropolitan Portion)",2,PARPP,5,"..."," RPPs: Services: Other ","Index",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
 "35998","New Mexico (Metropolitan Portion)",6,PARPP,5,"..."," RPPs: Services: Other ","Index",99.154,101.225,100.021,103.215,102.066,100.640,101.020,100.097,99.273,99.851,95.491,97.260,95.735,91.758,92.424,93.780,98.540
 "35999","New Mexico (Nonmetropolitan Portion)",6,PARPP,5,"..."," RPPs: Services: Other ","Index",101.515,99.987,97.871,98.431,96.620,98.724,98.625,99.043,94.558,98.723,95.491,97.260,95.735,91.758,92.424,93.780,98.540
 "36998","New York (Metropolitan Portion)",2,PARPP,5,"..."," RPPs: Services: Other ","Index",105.173,105.311,103.650,105.649,103.540,104.309,103.002,104.547,105.632,105.736,105.979,106.914,106.281,108.361,104.781,105.283,104.449
 "36999","New York (Nonmetropolitan Portion)",2,PARPP,5,"..."," RPPs: Services: Other ","Index",100.694,100.612,99.641,99.204,99.648,101.448,97.828,101.245,101.745,102.674,98.378,98.411,99.248,99.790,96.716,99.227,97.754
 "37998","North Carolina (Metropolitan Portion)",5,PARPP,5,"..."," RPPs: Services: Other ","Index",98.415,97.620,99.181,100.580,100.448,100.226,100.415,100.800,101.751,99.918,98.289,95.792,95.531,99.619,99.698,98.651,98.186
 "37999","North Carolina (Nonmetropolitan Portion)",5,PARPP,5,"..."," RPPs: Services: Other ","Index",94.933,92.270,94.002,95.326,97.499,99.156,99.092,98.167,96.290,94.308,98.289,95.792,95.531,99.619,99.698,98.651,98.186
 "38998","North Dakota (Metropolitan Portion)",4,PARPP,5,"..."," RPPs: Services: Other ","Index",98.797,98.406,97.417,94.782,95.961,96.324,95.945,94.057,94.048,93.512,95.810,96.511,96.321,95.065,92.541,89.628,91.158
 "38999","North Dakota (Nonmetropolitan Portion)",4,PARPP,5,"..."," RPPs: Services: Other ","Index",93.294,93.333,92.868,92.336,94.802,92.485,92.925,89.397,88.024,87.724,95.810,96.511,96.321,95.065,92.541,89.628,91.158
 "39998","Ohio (Metropolitan Portion)",3,PARPP,5,"..."," RPPs: Services: Other ","Index",98.365,99.809,98.617,96.897,96.865,96.367,96.580,95.486,96.833,96.504,96.308,98.487,97.528,97.547,97.704,97.519,98.947
 "39999","Ohio (Nonmetropolitan Portion)",3,PARPP,5,"..."," RPPs: Services: Other ","Index",94.712,95.482,95.318,92.091,94.190,93.819,93.841,91.054,90.403,89.864,96.303,98.499,97.531,97.543,97.698,97.514,98.946
 "40998","Oklahoma (Metropolitan Portion)",6,PARPP,5,"..."," RPPs: Services: Other ","Index",98.336,97.805,99.594,100.764,101.004,100.307,100.198,100.835,101.826,100.297,97.713,96.852,99.467,97.618,96.359,95.705,95.458
 "40999","Oklahoma (Nonmetropolitan Portion)",6,PARPP,5,"..."," RPPs: Services: Other ","Index",95.258,92.551,93.942,94.867,97.588,98.154,98.607,97.689,96.103,94.501,97.713,96.852,99.467,97.618,96.359,95.705,95.458
 "41998","Oregon (Metropolitan Portion)",8,PARPP,5,"..."," RPPs: Services: Other ","Index",100.233,99.760,99.724,100.135,101.963,101.947,99.482,101.562,97.316,100.027,103.375,101.781,100.363,99.087,104.461,104.177,100.298
 "41999","Oregon (Nonmetropolitan Portion)",8,PARPP,5,"..."," RPPs: Services: Other ","Index",102.246,99.736,97.876,99.403,97.633,99.746,99.061,98.991,95.955,99.713,103.375,101.781,100.363,99.087,104.461,104.177,100.298
 "42998","Pennsylvania (Metropolitan Portion)",2,PARPP,5,"..."," RPPs: Services: Other ","Index",100.750,101.462,101.151,99.401,99.363,99.410,98.774,99.011,98.531,101.401,99.800,101.495,101.251,99.082,98.294,99.484,99.956
 "42999","Pennsylvania (Nonmetropolitan Portion)",2,PARPP,5,"..."," RPPs: Services: Other ","Index",100.868,101.325,99.993,99.052,98.938,101.396,98.077,100.575,101.102,102.517,98.279,99.197,99.466,100.253,97.158,98.846,98.131
 "44998","Rhode Island (Metropolitan Portion)",1,PARPP,5,"..."," RPPs: Services: Other ","Index",100.632,100.581,99.328,98.373,98.257,100.910,97.544,100.065,100.698,102.047,99.417,101.440,102.013,101.198,105.469,102.729,102.840
 "44999","Rhode Island (Nonmetropolitan Portion)",1,PARPP,5,"..."," RPPs: Services: Other ","Index",0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000
 "45998","South Carolina (Metropolitan Portion)",5,PARPP,5,"..."," RPPs: Services: Other ","Index",97.988,97.154,98.850,100.214,100.364,100.119,99.942,100.427,101.278,99.583,97.869,95.671,95.008,99.857,99.415,97.933,98.284
 "45999","South Carolina (Nonmetropolitan Portion)",5,PARPP,5,"..."," RPPs: Services: Other ","Index",95.196,92.112,94.360,95.339,97.234,98.268,98.425,98.236,96.649,94.740,97.869,95.671,95.008,99.857,99.415,97.933,98.284
 "46998","South Dakota (Metropolitan Portion)",4,PARPP,5,"..."," RPPs: Services: Other ","Index",98.767,98.640,98.343,96.062,96.923,97.362,96.446,94.491,94.806,94.090,96.795,97.243,98.239,96.006,91.616,90.992,91.899
 "46999","South Dakota (Nonmetropolitan Portion)",4,PARPP,5,"..."," RPPs: Services: Other ","Index",93.774,93.849,93.827,91.670,94.057,93.049,93.458,89.753,88.456,88.064,96.795,97.243,98.239,96.006,91.616,90.992,91.899
 "47998","Tennessee (Metropolitan Portion)",5,PARPP,5,"..."," RPPs: Services: Other ","Index",97.807,97.190,99.237,100.783,101.318,100.312,100.068,100.675,101.810,99.911,94.486,95.928,95.054,94.536,96.563,97.083,95.142
 "47999","Tennessee (Nonmetropolitan Portion)",5,PARPP,5,"..."," RPPs: Services: Other ","Index",95.365,92.642,94.381,95.289,98.012,97.947,98.636,97.595,96.349,94.435,94.486,95.928,95.054,94.536,96.563,97.083,95.142
 "48998","Texas (Metropolitan Portion)",6,PARPP,5,"..."," RPPs: Services: Other ","Index",100.458,101.221,101.002,100.679,100.590,101.359,101.416,101.460,99.326,99.386,100.014,100.821,101.430,100.200,98.368,96.619,97.145
 "48999","Texas (Nonmetropolitan Portion)",6,PARPP,5,"..."," RPPs: Services: Other ","Index",95.451,92.796,94.452,95.052,98.109,97.789,98.368,97.200,95.369,93.976,97.789,97.126,99.426,98.178,96.860,95.857,96.331
 "49998","Utah (Metropolitan Portion)",7,PARPP,5,"..."," RPPs: Services: Other ","Index",98.985,101.189,99.571,102.477,101.547,100.492,100.738,99.766,98.552,100.433,95.941,96.877,95.991,92.453,92.268,94.494,98.959
 "49999","Utah (Nonmetropolitan Portion)",7,PARPP,5,"..."," RPPs: Services: Other ","Index",102.307,99.495,97.457,98.630,97.062,99.101,98.878,99.528,95.250,98.911,95.941,96.877,95.991,92.453,92.268,94.494,98.959
 "50998","Vermont (Metropolitan Portion)",1,PARPP,5,"..."," RPPs: Services: Other ","Index",100.292,100.277,99.338,97.759,97.843,101.359,97.210,100.214,100.732,102.197,99.776,101.055,102.238,99.917,105.079,101.657,101.586
 "50999","Vermont (Nonmetropolitan Portion)",1,PARPP,5,"..."," RPPs: Services: Other ","Index",100.292,100.277,99.338,97.759,97.843,101.359,97.210,100.214,100.732,102.197,99.776,101.055,102.238,99.917,105.079,101.657,101.586
 "51998","Virginia (Metropolitan Portion)",5,PARPP,5,"..."," RPPs: Services: Other ","Index",101.800,100.516,103.167,103.361,102.162,102.172,104.057,104.685,103.535,101.183,101.069,99.054,99.535,101.106,102.087,100.738,100.395
 "51999","Virginia (Nonmetropolitan Portion)",5,PARPP,5,"..."," RPPs: Services: Other ","Index",95.743,91.984,95.426,95.779,98.295,98.883,99.308,98.764,96.978,94.648,97.981,95.369,95.118,99.601,99.616,98.854,98.612
 "53998","Washington (Metropolitan Portion)",8,PARPP,5,"..."," RPPs: Services: Other ","Index",102.420,102.565,100.417,100.243,101.657,100.445,101.988,101.349,103.495,103.730,103.370,103.806,102.255,103.370,104.510,105.897,104.259
 "53999","Washington (Nonmetropolitan Portion)",8,PARPP,5,"..."," RPPs: Services: Other ","Index",102.579,100.876,98.391,99.387,98.506,100.904,100.209,100.144,98.202,100.846,103.435,101.609,100.683,98.830,103.828,102.584,99.472
 "54998","West Virginia (Metropolitan Portion)",5,PARPP,5,"..."," RPPs: Services: Other ","Index",98.673,97.671,98.976,100.214,100.696,100.638,100.941,100.939,100.634,99.012,98.583,95.873,96.084,100.319,101.096,99.913,100.014
 "54999","West Virginia (Nonmetropolitan Portion)",5,PARPP,5,"..."," RPPs: Services: Other ","Index",95.894,93.741,95.610,96.885,98.050,99.270,99.516,99.033,97.492,95.317,98.234,95.545,95.645,100.162,100.881,99.750,99.806
 "55998","Wisconsin (Metropolitan Portion)",3,PARPP,5,"..."," RPPs: Services: Other ","Index",98.216,97.745,97.688,95.985,96.430,97.070,96.995,95.150,97.131,96.897,96.014,98.371,98.030,98.183,97.875,98.027,99.529
 "55999","Wisconsin (Nonmetropolitan Portion)",3,PARPP,5,"..."," RPPs: Services: Other ","Index",94.342,95.018,94.784,91.902,94.124,93.019,93.558,89.952,88.930,88.417,95.591,98.255,97.742,97.880,97.630,97.737,99.411
 "56998","Wyoming (Metropolitan Portion)",7,PARPP,5,"..."," RPPs: Services: Other ","Index",98.794,101.130,99.982,102.938,102.308,101.268,101.240,100.363,99.680,100.735,97.401,97.388,96.396,93.416,93.766,94.784,100.428
 "56999","Wyoming (Nonmetropolitan Portion)",7,PARPP,5,"..."," RPPs: Services: Other ","Index",101.501,99.358,97.494,98.490,98.079,100.097,99.438,99.361,97.539,99.528,97.401,97.388,96.396,93.416,93.766,94.784,100.428
"Note: See the included footnote file."
"PARPP: Regional price parities by portion "
"Last updated: February 19, 2026-- new statistics for 2024; revised statistics for 2008-2023."
"U.S. Bureau of Economic Analysis"
