GeoFIPS,GeoName,Region,TableName,LineCode,IndustryClassification,Description,Unit,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
 "12031","Duval, FL",5,CAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",76.164,78.191,82.106,85.854,89.053,91.812,92.815,89.157,84.964,84.799,84.124,84.849,87.415,89.248,92.790,95.720,100.000,102.844,107.196,108.270,116.124,123.336,128.728,132.845
 "12031","Duval, FL",5,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars) ","Thousands of dollars",34606515,36330464,38945938,41855234,44749772,47739581,49550655,48334727,46934162,47241556,47463879,48814838,51165521,53335551,56665893,59335369,62868205,66041407,70296781,72392490,80558704,91025336,99343615,105371260
 "12033","Escambia, FL",5,CAGDP1,1,"...","Real GDP (thousands of chained 2017 dollars) ","Thousands of chained 2017 dollars",12932504,13058438,13390389,13873495,14229139,14536431,14762915,14350712,13761969,13954896,14003927,13855958,14231895,14292608,14806311,15225106,15781399,15717393,16072079,15991998,17217451,17684412,18118766,18897020
 "12033","Escambia, FL",5,CAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",81.948,82.746,84.849,87.910,90.164,92.111,93.546,90.934,87.204,88.426,88.737,87.799,90.181,90.566,93.821,96.475,100.000,99.594,101.842,101.334,109.100,112.059,114.811,119.742
 "12033","Escambia, FL",5,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars) ","Thousands of dollars",9083065,9411771,9884253,10541071,11159487,11810199,12342203,12216983,12044537,12301626,12521592,12614423,13186853,13531681,14326145,14968788,15781399,16095969,16830394,17122426,19160640,21010033,22647015,24362738
 "12035","Flagler, FL",5,CAGDP1,1,"...","Real GDP (thousands of chained 2017 dollars) ","Thousands of chained 2017 dollars",1370992,1559731,1852194,1888518,1992470,2061307,2142414,2015230,1883748,1874725,1881271,2185470,2192535,2302546,2429064,2591658,2695378,2732786,2889091,2991890,3237392,3693575,3804970,3990529
 "12035","Flagler, FL",5,CAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",50.865,57.867,68.717,70.065,73.922,76.476,79.485,74.766,69.888,69.553,69.796,81.082,81.344,85.426,90.120,96.152,100.000,101.388,107.187,111.001,120.109,137.034,141.166,148.051
 "12035","Flagler, FL",5,CAGDP1,3,"...","Current-dollar GDP (thousands of current dollars) ","Thousands of dollars",972272,1133337,1372746,1442608,1567628,1679824,1800249,1721769,1638361,1638725,1668273,1977286,2019825,2165300,2343958,2546095,2695378,2791934,3027328,3219640,3611490,4385559,4768802,5147471
 "12037","Franklin, FL",5,CAGDP1,1,"...","Real GDP (thousands of chained 2017 dollars) ","Thousands of chained 2017 dollars",316627,335868,357746,400158,401442,368195,385006,362180,344104,359149,345083,345701,339451,336591,324499,332233,337899,346410,359509,356638,366881,390445,381890,389751
 "12037","Franklin, FL",5,CAGDP1,2,"...","Chain-type quantity indexes for real GDP ","Quantity index",93.705,99.399,105.874,118.425,118.805,108.966,113.941,107.186,101.836,106.289,102.126,102.309,100.459,99.613,96.034,98.323,100.000,102.519,106.395,105.546,108.577,115.551,113.019,115.345
